support,itemsets
0.04562093895854306,"acct_age_acct_OLD, channel_ch_upi, merch_risk_mrisk_LOW"
0.04557518074494372,"channel_ch_upi, failed_txns_fail_NONE, merch_risk_mrisk_LOW"
0.04397364326896678,"amt_deviation_dev_MOD, channel_ch_upi, merch_risk_mrisk_LOW"
0.034776242335499225,"amt_amt_MED, channel_ch_upi, merch_risk_mrisk_LOW"
0.06012629266953418,"channel_ch_upi, geo_dist_geo_NEAR, intl_domestic"
0.046810652512125926,"channel_ch_upi, fraud_legit, geo_dist_geo_NEAR"
0.04557518074494372,"channel_ch_upi, device_dev_mobile, geo_dist_geo_NEAR"
0.044522741832158874,"acct_age_acct_OLD, channel_ch_upi, geo_dist_geo_NEAR"
0.04241786400658918,"channel_ch_upi, failed_txns_fail_NONE, geo_dist_geo_NEAR"
0.04264665507458589,"amt_deviation_dev_MOD, channel_ch_upi, geo_dist_geo_NEAR"
0.03335773771391965,"amt_amt_MED, channel_ch_upi, geo_dist_geo_NEAR"
0.06396998261187883,"channel_ch_upi, fraud_FRAUD, intl_domestic"
0.052759220280040264,"channel_ch_upi, device_dev_mobile, fraud_FRAUD"
0.05005948567767914,"acct_age_acct_OLD, channel_ch_upi, fraud_FRAUD"
0.047176718220920656,"amt_deviation_dev_MOD, channel_ch_upi, fraud_FRAUD"
0.03683536194746957,"amt_amt_MED, channel_ch_upi, fraud_FRAUD"
0.03038345382996248,"channel_ch_upi, fraud_FRAUD, geo_dist_geo_MOD"
0.037567493365059025,"channel_ch_upi, failed_txns_fail_NONE, fraud_FRAUD"
0.032854397364326896,"channel_ch_upi, fraud_FRAUD, ip_risk_ip_MOD"
0.06319209298069003,"channel_ch_upi, failed_txns_fail_LOW, intl_domestic"
0.04937311247368903,"channel_ch_upi, device_dev_mobile, failed_txns_fail_LOW"
0.0466733778713279,"acct_age_acct_OLD, channel_ch_upi, failed_txns_fail_LOW"
0.04516335682254965,"amt_deviation_dev_MOD, channel_ch_upi, failed_txns_fail_LOW"
0.034410176626704495,"amt_amt_MED, channel_ch_upi, failed_txns_fail_LOW"
0.04392788505536744,"channel_ch_upi, failed_txns_fail_LOW, fraud_legit"
0.06099569872792166,"channel_ch_upi, intl_domestic, velocity_1h_vel1h_MOD"
0.04703944358012263,"channel_ch_upi, device_dev_mobile, velocity_1h_vel1h_MOD"
0.044888807540953604,"amt_deviation_dev_MOD, channel_ch_upi, velocity_1h_vel1h_MOD"
0.04246362222018853,"acct_age_acct_OLD, channel_ch_upi, velocity_1h_vel1h_MOD"
0.035599890180287364,"amt_amt_MED, channel_ch_upi, velocity_1h_vel1h_MOD"
0.047634300356914065,"channel_ch_upi, fraud_legit, velocity_1h_vel1h_MOD"
0.04269241328818523,"channel_ch_upi, failed_txns_fail_NONE, velocity_1h_vel1h_MOD"
0.06406149903907751,"channel_ch_upi, geo_dist_geo_FAR, intl_domestic"
0.0500137274640798,"channel_ch_upi, device_dev_mobile, geo_dist_geo_FAR"
0.047222476434519996,"acct_age_acct_OLD, channel_ch_upi, geo_dist_geo_FAR"
0.049967969250480464,"channel_ch_upi, fraud_legit, geo_dist_geo_FAR"
0.04543790610414569,"channel_ch_upi, failed_txns_fail_NONE, geo_dist_geo_FAR"
0.04443122540496019,"amt_deviation_dev_MOD, channel_ch_upi, geo_dist_geo_FAR"
0.03418138555870779,"amt_amt_MED, channel_ch_upi, geo_dist_geo_FAR"
0.09270614075226503,"channel_ch_upi, intl_domestic, ip_risk_ip_MOD"
0.07138281321497209,"channel_ch_upi, fraud_legit, ip_risk_ip_MOD"
0.0685000457582136,"acct_age_acct_OLD, channel_ch_upi, ip_risk_ip_MOD"
0.06580031115585247,"channel_ch_upi, failed_txns_fail_NONE, ip_risk_ip_MOD"
0.0731673835453464,"channel_ch_upi, device_dev_mobile, ip_risk_ip_MOD"
0.06731033220463073,"amt_deviation_dev_MOD, channel_ch_upi, ip_risk_ip_MOD"
0.053079527775235655,"amt_amt_MED, channel_ch_upi, ip_risk_ip_MOD"
0.07586711814770751,"channel_ch_upi, intl_domestic, velocity_1h_vel1h_ZERO"
0.05861627162075592,"channel_ch_upi, fraud_legit, velocity_1h_vel1h_ZERO"
0.05495561453280864,"acct_age_acct_OLD, channel_ch_upi, velocity_1h_vel1h_ZERO"
0.053079527775235655,"channel_ch_upi, failed_txns_fail_NONE, velocity_1h_vel1h_ZERO"
0.033311979500320305,"channel_ch_upi, ip_risk_ip_MOD, velocity_1h_vel1h_ZERO"
0.058570513407156584,"channel_ch_upi, device_dev_mobile, velocity_1h_vel1h_ZERO"
0.053079527775235655,"amt_deviation_dev_MOD, channel_ch_upi, velocity_1h_vel1h_ZERO"
0.04205179829779446,"amt_amt_MED, channel_ch_upi, velocity_1h_vel1h_ZERO"
0.033266221286720965,"channel_ch_upi, geo_dist_geo_MOD, velocity_1h_vel1h_ZERO"
0.03093255239315457,"channel_ch_upi, merch_risk_mrisk_MOD, velocity_1h_vel1h_ZERO"
0.057655349135169766,"channel_ch_upi, device_dev_desktop, intl_domestic"
0.043744852200970075,"channel_ch_upi, device_dev_desktop, fraud_legit"
0.04145694152100302,"acct_age_acct_OLD, channel_ch_upi, device_dev_desktop"
0.04058753546261554,"channel_ch_upi, device_dev_desktop, failed_txns_fail_NONE"
0.04113663402580763,"amt_deviation_dev_MOD, channel_ch_upi, device_dev_desktop"
0.032442573441932826,"amt_amt_MED, channel_ch_upi, device_dev_desktop"
0.07421982245813123,"channel_ch_upi, intl_domestic, kyc_kyc_3"
0.056968975931179645,"channel_ch_upi, fraud_legit, kyc_kyc_3"
0.05587077880479546,"channel_ch_upi, device_dev_mobile, kyc_kyc_3"
0.053857417406424454,"acct_age_acct_OLD, channel_ch_upi, kyc_kyc_3"
0.053079527775235655,"channel_ch_upi, failed_txns_fail_NONE, kyc_kyc_3"
0.03473048412189988,"channel_ch_upi, ip_risk_ip_MOD, kyc_kyc_3"
0.031024068820353252,"channel_ch_upi, kyc_kyc_3, merch_risk_mrisk_MOD"
0.051935572435252125,"amt_deviation_dev_MOD, channel_ch_upi, kyc_kyc_3"
0.04086208474421159,"amt_amt_MED, channel_ch_upi, kyc_kyc_3"
0.031161343461151278,"channel_ch_upi, geo_dist_geo_MOD, kyc_kyc_3"
0.06946096824379976,"channel_ch_upi, intl_domestic, velocity_24h_vel24h_LOW"
0.06580031115585247,"channel_ch_upi, fraud_legit, velocity_24h_vel24h_LOW"
0.05175253958085476,"channel_ch_upi, device_dev_mobile, velocity_24h_vel24h_LOW"
0.05129495744486135,"channel_ch_upi, failed_txns_fail_NONE, velocity_24h_vel24h_LOW"
0.049235837832891004,"acct_age_acct_OLD, channel_ch_upi, velocity_24h_vel24h_LOW"
0.03175620023794271,"channel_ch_upi, ip_risk_ip_MOD, velocity_24h_vel24h_LOW"
0.048320673560904186,"amt_deviation_dev_MOD, channel_ch_upi, velocity_24h_vel24h_LOW"
0.038345382996247825,"amt_amt_MED, channel_ch_upi, velocity_24h_vel24h_LOW"
0.06255147799029925,"channel_ch_upi, intl_domestic, merch_risk_mrisk_HIGH"
0.047542783929715386,"channel_ch_upi, device_dev_mobile, merch_risk_mrisk_HIGH"
0.04671913608492725,"channel_ch_upi, fraud_legit, merch_risk_mrisk_HIGH"
0.04475153290015558,"acct_age_acct_OLD, channel_ch_upi, merch_risk_mrisk_HIGH"
0.04347030291937403,"channel_ch_upi, failed_txns_fail_NONE, merch_risk_mrisk_HIGH"
0.04470577468655624,"amt_deviation_dev_MOD, channel_ch_upi, merch_risk_mrisk_HIGH"
0.034867758762697904,"amt_amt_MED, channel_ch_upi, merch_risk_mrisk_HIGH"
0.15745401299533265,"amt_amt_LOW, device_dev_mobile"
0.14153015466276198,"acct_age_acct_OLD, amt_amt_LOW"
0.13937951862359294,"amt_amt_LOW, failed_txns_fail_NONE"
0.09275189896586437,"amt_amt_LOW, ip_risk_ip_MOD"
0.08305115768280406,"amt_amt_LOW, geo_dist_geo_MOD"
0.08259357554681065,"amt_amt_LOW, fraud_FRAUD"
0.07454012995332662,"amt_amt_LOW, kyc_kyc_2"
0.060858424087123636,"amt_amt_LOW, velocity_1h_vel1h_MOD"
0.05838748055275922,"amt_amt_LOW, merch_risk_mrisk_LOW"
0.19662304383636864,"amt_amt_LOW, intl_domestic"
0.0838748055275922,"amt_amt_LOW, merch_risk_mrisk_MOD"
0.0800768737988469,"amt_amt_LOW, velocity_1h_vel1h_LOW"
0.072847076050151,"amt_amt_LOW, kyc_kyc_1"
0.07225221927335956,"amt_amt_LOW, ip_risk_ip_LOW"
0.06378694975748146,"amt_amt_LOW, geo_dist_geo_FAR"
0.06145328086391507,"amt_amt_LOW, failed_txns_fail_LOW"
0.054635307037613254,"amt_amt_LOW, channel_ch_upi"
0.07371648210853848,"amt_amt_LOW, kyc_kyc_3"
0.06177358835911046,"amt_amt_LOW, merch_risk_mrisk_HIGH"
0.052621945639242246,"amt_amt_LOW, device_dev_desktop"
0.13851011256520546,"amt_amt_LOW, fraud_legit"
0.07280131783655167,"amt_amt_LOW, velocity_1h_vel1h_ZERO"
0.06140752265031573,"amt_amt_LOW, velocity_24h_vel24h_LOW"
0.07119978036057473,"amt_amt_LOW, velocity_24h_vel24h_MOD"
0.06062963301912693,"amt_amt_LOW, geo_dist_geo_NEAR"
0.1133888532991672,"amt_amt_LOW, channel_ch_card"
0.09650407248101034,"amt_amt_LOW, amt_deviation_dev_MOD"
0.1404777157499771,"amt_amt_LOW, device_dev_mobile, intl_domestic"
0.10007321314175895,"acct_age_acct_OLD, amt_amt_LOW, device_dev_mobile"
0.12633842774778073,"acct_age_acct_OLD, amt_amt_LOW, intl_domestic"
0.09911229065617279,"amt_amt_LOW, device_dev_mobile, failed_txns_fail_NONE"
0.08899972545071841,"acct_age_acct_OLD, amt_amt_LOW, failed_txns_fail_NONE"
0.1244165827766084,"amt_amt_LOW, failed_txns_fail_NONE, intl_domestic"
0.06625789329184589,"amt_amt_LOW, device_dev_mobile, ip_risk_ip_MOD"
0.06058387480552759,"acct_age_acct_OLD, amt_amt_LOW, ip_risk_ip_MOD"
0.05898233732955065,"amt_amt_LOW, failed_txns_fail_NONE, ip_risk_ip_MOD"
0.08222750983801592,"amt_amt_LOW, intl_domestic, ip_risk_ip_MOD"
0.05902809554314999,"amt_amt_LOW, fraud_legit, ip_risk_ip_MOD"
0.047954607852109456,"amt_amt_LOW, channel_ch_card, ip_risk_ip_MOD"
0.03967237119062872,"amt_amt_LOW, amt_deviation_dev_MOD, ip_risk_ip_MOD"
0.057655349135169766,"amt_amt_LOW, device_dev_mobile, geo_dist_geo_MOD"
0.052621945639242246,"acct_age_acct_OLD, amt_amt_LOW, geo_dist_geo_MOD"
0.05161526494005674,"amt_amt_LOW, failed_txns_fail_NONE, geo_dist_geo_MOD"
0.03473048412189988,"amt_amt_LOW, geo_dist_geo_MOD, ip_risk_ip_MOD"
0.07408254781733321,"amt_amt_LOW, geo_dist_geo_MOD, intl_domestic"
0.05124919923126201,"amt_amt_LOW, fraud_legit, geo_dist_geo_MOD"
0.0323052988011348,"amt_amt_LOW, geo_dist_geo_MOD, merch_risk_mrisk_MOD"
0.042189072938592476,"amt_amt_LOW, channel_ch_card, geo_dist_geo_MOD"
0.03656081266587352,"amt_amt_LOW, amt_deviation_dev_MOD, geo_dist_geo_MOD"
0.05884506268875263,"amt_amt_LOW, device_dev_mobile, fraud_FRAUD"
0.053125285988834994,"acct_age_acct_OLD, amt_amt_LOW, fraud_FRAUD"
0.042600896860986545,"amt_amt_LOW, failed_txns_fail_NONE, fraud_FRAUD"
0.033723803422714374,"amt_amt_LOW, fraud_FRAUD, ip_risk_ip_MOD"
0.03180195845154205,"amt_amt_LOW, fraud_FRAUD, geo_dist_geo_MOD"
0.06817973826301821,"amt_amt_LOW, fraud_FRAUD, intl_domestic"
0.03180195845154205,"amt_amt_LOW, fraud_FRAUD, merch_risk_mrisk_MOD"
0.042234831152191815,"amt_amt_LOW, channel_ch_card, fraud_FRAUD"
0.05372014276562643,"amt_amt_LOW, device_dev_mobile, kyc_kyc_2"
0.048824013910496934,"acct_age_acct_OLD, amt_amt_LOW, kyc_kyc_2"
0.046856410725725266,"amt_amt_LOW, failed_txns_fail_NONE, kyc_kyc_2"
0.03125285988834996,"amt_amt_LOW, ip_risk_ip_MOD, kyc_kyc_2"
0.06602910222384918,"amt_amt_LOW, intl_domestic, kyc_kyc_2"
0.03857417406424453,"amt_amt_LOW, channel_ch_card, kyc_kyc_2"
0.033220463073121625,"amt_amt_LOW, amt_deviation_dev_MOD, kyc_kyc_2"
0.04635307037613252,"amt_amt_LOW, fraud_legit, kyc_kyc_2"
0.04273817150178457,"amt_amt_LOW, device_dev_mobile, velocity_1h_vel1h_MOD"
0.039123272627436624,"acct_age_acct_OLD, amt_amt_LOW, velocity_1h_vel1h_MOD"
0.038208108355449806,"amt_amt_LOW, failed_txns_fail_NONE, velocity_1h_vel1h_MOD"
0.053399835270431045,"amt_amt_LOW, intl_domestic, velocity_1h_vel1h_MOD"
0.037567493365059025,"amt_amt_LOW, fraud_legit, velocity_1h_vel1h_MOD"
0.03139013452914798,"amt_amt_LOW, channel_ch_card, velocity_1h_vel1h_MOD"
0.04186876544339709,"amt_amt_LOW, device_dev_mobile, merch_risk_mrisk_LOW"
0.0364235380250755,"acct_age_acct_OLD, amt_amt_LOW, merch_risk_mrisk_LOW"
0.03624050517067814,"amt_amt_LOW, failed_txns_fail_NONE, merch_risk_mrisk_LOW"
0.052667703852841585,"amt_amt_LOW, intl_domestic, merch_risk_mrisk_LOW"
0.038757206918641894,"amt_amt_LOW, fraud_legit, merch_risk_mrisk_LOW"
0.03074951953875721,"amt_amt_LOW, channel_ch_card, merch_risk_mrisk_LOW"
0.0744028553125286,"amt_amt_LOW, intl_domestic, merch_risk_mrisk_MOD"
0.05939416125194472,"amt_amt_LOW, device_dev_mobile, merch_risk_mrisk_MOD"
0.05527592202800403,"acct_age_acct_OLD, amt_amt_LOW, merch_risk_mrisk_MOD"
0.053857417406424454,"amt_amt_LOW, failed_txns_fail_NONE, merch_risk_mrisk_MOD"
0.03633202159787682,"amt_amt_LOW, ip_risk_ip_MOD, merch_risk_mrisk_MOD"
0.05207284707605015,"amt_amt_LOW, fraud_legit, merch_risk_mrisk_MOD"
0.04324151185137732,"amt_amt_LOW, channel_ch_card, merch_risk_mrisk_MOD"
0.0364235380250755,"amt_amt_LOW, amt_deviation_dev_MOD, merch_risk_mrisk_MOD"
0.07156584606936946,"amt_amt_LOW, intl_domestic, velocity_1h_vel1h_LOW"
0.05637411915438821,"amt_amt_LOW, device_dev_mobile, velocity_1h_vel1h_LOW"
0.05138647387206004,"acct_age_acct_OLD, amt_amt_LOW, velocity_1h_vel1h_LOW"
0.03193923309234008,"amt_amt_LOW, merch_risk_mrisk_MOD, velocity_1h_vel1h_LOW"
0.051889814221652786,"amt_amt_LOW, fraud_legit, velocity_1h_vel1h_LOW"
0.05024251853207651,"amt_amt_LOW, failed_txns_fail_NONE, velocity_1h_vel1h_LOW"
0.03340349592751899,"amt_amt_LOW, ip_risk_ip_MOD, velocity_1h_vel1h_LOW"
0.0415484579482017,"amt_amt_LOW, channel_ch_card, velocity_1h_vel1h_LOW"
0.03573716482108538,"amt_amt_LOW, amt_deviation_dev_MOD, velocity_1h_vel1h_LOW"
0.0646105976022696,"amt_amt_LOW, intl_domestic, kyc_kyc_1"
0.05129495744486135,"amt_amt_LOW, device_dev_mobile, kyc_kyc_1"
0.044934565754552944,"acct_age_acct_OLD, amt_amt_LOW, kyc_kyc_1"
0.04552942253134438,"amt_amt_LOW, fraud_legit, kyc_kyc_1"
0.04520911503614899,"amt_amt_LOW, failed_txns_fail_NONE, kyc_kyc_1"
0.037842042646655076,"amt_amt_LOW, channel_ch_card, kyc_kyc_1"
0.03189347487874073,"amt_amt_LOW, amt_deviation_dev_MOD, kyc_kyc_1"
0.030200420975565113,"amt_amt_LOW, ip_risk_ip_MOD, kyc_kyc_1"
0.06552576187425643,"amt_amt_LOW, intl_domestic, ip_risk_ip_LOW"
0.051111924590463986,"amt_amt_LOW, device_dev_mobile, ip_risk_ip_LOW"
0.04543790610414569,"acct_age_acct_OLD, amt_amt_LOW, ip_risk_ip_LOW"
0.04708520179372197,"amt_amt_LOW, fraud_legit, ip_risk_ip_LOW"
0.04594124645373845,"amt_amt_LOW, failed_txns_fail_NONE, ip_risk_ip_LOW"
0.03660657087947287,"amt_amt_LOW, channel_ch_card, ip_risk_ip_LOW"
0.03225954058753546,"amt_amt_LOW, amt_deviation_dev_MOD, ip_risk_ip_LOW"
0.05587077880479546,"amt_amt_LOW, geo_dist_geo_FAR, intl_domestic"
0.04525487324974833,"amt_amt_LOW, device_dev_mobile, geo_dist_geo_FAR"
0.04090784295781093,"acct_age_acct_OLD, amt_amt_LOW, geo_dist_geo_FAR"
0.041319666880205,"amt_amt_LOW, failed_txns_fail_NONE, geo_dist_geo_FAR"
0.04090784295781093,"amt_amt_LOW, fraud_legit, geo_dist_geo_FAR"
0.0330831884323236,"amt_amt_LOW, channel_ch_card, geo_dist_geo_FAR"
0.05440651596961655,"amt_amt_LOW, failed_txns_fail_LOW, intl_domestic"
0.04429395076416217,"amt_amt_LOW, device_dev_mobile, failed_txns_fail_LOW"
0.03930630548183399,"acct_age_acct_OLD, amt_amt_LOW, failed_txns_fail_LOW"
0.03500503340349593,"amt_amt_LOW, failed_txns_fail_LOW, fraud_legit"
0.030841035965955887,"amt_amt_LOW, channel_ch_card, failed_txns_fail_LOW"
0.04859522284250023,"amt_amt_LOW, channel_ch_upi, intl_domestic"
0.03743021872426101,"amt_amt_LOW, channel_ch_upi, device_dev_mobile"
0.03491351697629724,"acct_age_acct_OLD, amt_amt_LOW, channel_ch_upi"
0.03473048412189988,"amt_amt_LOW, channel_ch_upi, fraud_legit"
0.033678045209115035,"amt_amt_LOW, channel_ch_upi, failed_txns_fail_NONE"
0.06598334401024984,"amt_amt_LOW, intl_domestic, kyc_kyc_3"
0.05243891278484488,"amt_amt_LOW, device_dev_mobile, kyc_kyc_3"
0.04777157499771209,"acct_age_acct_OLD, amt_amt_LOW, kyc_kyc_3"
0.04731399286171868,"amt_amt_LOW, failed_txns_fail_NONE, kyc_kyc_3"
0.04662761965772856,"amt_amt_LOW, fraud_legit, kyc_kyc_3"
0.031298618101949296,"amt_amt_LOW, ip_risk_ip_MOD, kyc_kyc_3"
0.03697263658826759,"amt_amt_LOW, channel_ch_card, kyc_kyc_3"
0.03139013452914798,"amt_amt_LOW, amt_deviation_dev_MOD, kyc_kyc_3"
0.05472682346481193,"amt_amt_LOW, intl_domestic, merch_risk_mrisk_HIGH"
0.04397364326896678,"amt_amt_LOW, device_dev_mobile, merch_risk_mrisk_HIGH"
0.03884872334584058,"amt_amt_LOW, failed_txns_fail_NONE, merch_risk_mrisk_HIGH"
0.038711448705042555,"acct_age_acct_OLD, amt_amt_LOW, merch_risk_mrisk_HIGH"
0.037887800860254416,"amt_amt_LOW, fraud_legit, merch_risk_mrisk_HIGH"
0.03148165095634666,"amt_amt_LOW, channel_ch_card, merch_risk_mrisk_HIGH"
0.04635307037613252,"amt_amt_LOW, device_dev_desktop, intl_domestic"
0.03468472590830054,"acct_age_acct_OLD, amt_amt_LOW, device_dev_desktop"
0.033174704859522286,"amt_amt_LOW, device_dev_desktop, failed_txns_fail_NONE"
0.0330831884323236,"amt_amt_LOW, device_dev_desktop, fraud_legit"
0.1284433055733504,"amt_amt_LOW, fraud_legit, intl_domestic"
0.09860895030658003,"amt_amt_LOW, device_dev_mobile, fraud_legit"
0.09677862176260639,"amt_amt_LOW, failed_txns_fail_NONE, fraud_legit"
0.08840486867392697,"acct_age_acct_OLD, amt_amt_LOW, fraud_legit"
0.06502242152466367,"amt_amt_LOW, intl_domestic, velocity_1h_vel1h_ZERO"
0.05248467099844422,"amt_amt_LOW, device_dev_mobile, velocity_1h_vel1h_ZERO"
0.046444586803331196,"amt_amt_LOW, failed_txns_fail_NONE, velocity_1h_vel1h_ZERO"
0.04630731216253318,"amt_amt_LOW, fraud_legit, velocity_1h_vel1h_ZERO"
0.04621579573533449,"acct_age_acct_OLD, amt_amt_LOW, velocity_1h_vel1h_ZERO"
0.030566486684359843,"amt_amt_LOW, ip_risk_ip_MOD, velocity_1h_vel1h_ZERO"
0.037155669442664956,"amt_amt_LOW, channel_ch_card, velocity_1h_vel1h_ZERO"
0.03143589274274732,"amt_amt_LOW, amt_deviation_dev_MOD, velocity_1h_vel1h_ZERO"
0.055779262377596776,"amt_amt_LOW, intl_domestic, velocity_24h_vel24h_LOW"
0.052759220280040264,"amt_amt_LOW, fraud_legit, velocity_24h_vel24h_LOW"
0.043699093987370735,"amt_amt_LOW, device_dev_mobile, velocity_24h_vel24h_LOW"
0.042143314724993136,"amt_amt_LOW, failed_txns_fail_NONE, velocity_24h_vel24h_LOW"
0.03852841585064519,"acct_age_acct_OLD, amt_amt_LOW, velocity_24h_vel24h_LOW"
0.0323052988011348,"amt_amt_LOW, channel_ch_card, velocity_24h_vel24h_LOW"
0.06506817973826302,"amt_amt_LOW, intl_domestic, velocity_24h_vel24h_MOD"
0.057655349135169766,"amt_amt_LOW, fraud_legit, velocity_24h_vel24h_MOD"
0.05115768280406333,"amt_amt_LOW, device_dev_mobile, velocity_24h_vel24h_MOD"
0.04671913608492725,"amt_amt_LOW, failed_txns_fail_NONE, velocity_24h_vel24h_MOD"
0.04639882858973186,"acct_age_acct_OLD, amt_amt_LOW, velocity_24h_vel24h_MOD"
0.035965955889082094,"amt_amt_LOW, channel_ch_card, velocity_24h_vel24h_MOD"
0.032442573441932826,"amt_amt_LOW, amt_deviation_dev_MOD, velocity_24h_vel24h_MOD"
0.03093255239315457,"amt_amt_LOW, ip_risk_ip_MOD, velocity_24h_vel24h_MOD"
0.05472682346481193,"amt_amt_LOW, geo_dist_geo_NEAR, intl_domestic"
0.04443122540496019,"amt_amt_LOW, device_dev_mobile, geo_dist_geo_NEAR"
0.03958085476343003,"acct_age_acct_OLD, amt_amt_LOW, geo_dist_geo_NEAR"
0.037842042646655076,"amt_amt_LOW, failed_txns_fail_NONE, geo_dist_geo_NEAR"
0.03765900979225771,"amt_amt_LOW, fraud_legit, geo_dist_geo_NEAR"
0.03125285988834996,"amt_amt_LOW, channel_ch_card, geo_dist_geo_NEAR"
0.10085110277294775,"amt_amt_LOW, channel_ch_card, intl_domestic"
0.08199871877001921,"amt_amt_LOW, channel_ch_card, device_dev_mobile"
0.0722979774869589,"amt_amt_LOW, channel_ch_card, failed_txns_fail_NONE"
0.07115402214697539,"amt_amt_LOW, channel_ch_card, fraud_legit"
0.07330465818614441,"acct_age_acct_OLD, amt_amt_LOW, channel_ch_card"
0.08556785943076782,"amt_amt_LOW, amt_deviation_dev_MOD, intl_domestic"
0.06863732039901162,"amt_amt_LOW, amt_deviation_dev_MOD, device_dev_mobile"
0.06666971721423996,"amt_amt_LOW, amt_deviation_dev_MOD, fraud_legit"
0.061544797291113756,"amt_amt_LOW, amt_deviation_dev_MOD, failed_txns_fail_NONE"
0.04987645282328178,"amt_amt_LOW, amt_deviation_dev_MOD, channel_ch_card"
0.06094994051432232,"acct_age_acct_OLD, amt_amt_LOW, amt_deviation_dev_MOD"
0.13947103505079161,"credit_band_credit_4, device_dev_mobile"
0.13100576553491353,"acct_age_acct_OLD, credit_band_credit_4"
0.1287636130685458,"credit_band_credit_4, failed_txns_fail_NONE"
0.08593392513956255,"credit_band_credit_4, ip_risk_ip_MOD"
0.07888716024526403,"credit_band_credit_4, geo_dist_geo_MOD"
0.06685275006863732,"credit_band_credit_4, kyc_kyc_2"
0.06259723620389859,"credit_band_credit_4, fraud_FRAUD"
0.05623684451359019,"credit_band_credit_4, merch_risk_mrisk_LOW"
0.05468106525121259,"credit_band_credit_4, velocity_1h_vel1h_MOD"
0.04479729111375492,"amt_amt_LOW, credit_band_credit_4"
0.1812025258533907,"credit_band_credit_4, intl_domestic"
0.12926695341813857,"amt_deviation_dev_MOD, credit_band_credit_4"
0.1018120252585339,"amt_amt_MED, credit_band_credit_4"
0.10121716848174248,"channel_ch_card, credit_band_credit_4"
0.066944266495836,"credit_band_credit_4, kyc_kyc_1"
0.06621213507824654,"credit_band_credit_4, velocity_1h_vel1h_ZERO"
0.0556877459503981,"credit_band_credit_4, failed_txns_fail_LOW"
0.13915072755559624,"credit_band_credit_4, fraud_legit"
0.051935572435252125,"credit_band_credit_4, geo_dist_geo_NEAR"
0.05161526494005674,"credit_band_credit_4, device_dev_desktop"
0.0731673835453464,"credit_band_credit_4, velocity_1h_vel1h_LOW"
0.0636039169030841,"credit_band_credit_4, velocity_24h_vel24h_LOW"
0.06676123364143864,"credit_band_credit_4, ip_risk_ip_LOW"
0.06561727830145511,"credit_band_credit_4, velocity_24h_vel24h_MOD"
0.05481833989201062,"credit_band_credit_4, merch_risk_mrisk_HIGH"
0.04740550928891736,"amt_amt_HIGH, credit_band_credit_4"
0.056877459503980966,"credit_band_credit_4, geo_dist_geo_FAR"
0.07637045849730026,"credit_band_credit_4, merch_risk_mrisk_MOD"
0.06795094719502151,"credit_band_credit_4, kyc_kyc_3"
0.052210121716848176,"channel_ch_upi, credit_band_credit_4"
0.12505719776699917,"credit_band_credit_4, device_dev_mobile, intl_domestic"
0.09151642719868217,"acct_age_acct_OLD, credit_band_credit_4, device_dev_mobile"
0.11778164180470395,"acct_age_acct_OLD, credit_band_credit_4, intl_domestic"
0.09087581220829138,"acct_age_acct_OLD, credit_band_credit_4, fraud_legit"
0.08886245080992038,"credit_band_credit_4, device_dev_mobile, failed_txns_fail_NONE"
0.08410359659558891,"acct_age_acct_OLD, credit_band_credit_4, failed_txns_fail_NONE"
0.11608858790152833,"credit_band_credit_4, failed_txns_fail_NONE, intl_domestic"
0.09613800677221561,"credit_band_credit_4, failed_txns_fail_NONE, fraud_legit"
0.08291388304200605,"amt_deviation_dev_MOD, credit_band_credit_4, failed_txns_fail_NONE"
0.05971446874714011,"credit_band_credit_4, device_dev_mobile, ip_risk_ip_MOD"
0.05605381165919283,"acct_age_acct_OLD, credit_band_credit_4, ip_risk_ip_MOD"
0.05564198773679876,"credit_band_credit_4, failed_txns_fail_NONE, ip_risk_ip_MOD"
0.07728562276928709,"credit_band_credit_4, intl_domestic, ip_risk_ip_MOD"
0.05916537018394802,"credit_band_credit_4, fraud_legit, ip_risk_ip_MOD"
0.05555047130960007,"amt_deviation_dev_MOD, credit_band_credit_4, ip_risk_ip_MOD"
0.04397364326896678,"amt_amt_MED, credit_band_credit_4, ip_risk_ip_MOD"
0.043287270064976666,"channel_ch_card, credit_band_credit_4, ip_risk_ip_MOD"
0.05404045026082182,"credit_band_credit_4, device_dev_mobile, geo_dist_geo_MOD"
0.051477990299258716,"acct_age_acct_OLD, credit_band_credit_4, geo_dist_geo_MOD"
0.049967969250480464,"credit_band_credit_4, failed_txns_fail_NONE, geo_dist_geo_MOD"
0.03340349592751899,"credit_band_credit_4, geo_dist_geo_MOD, ip_risk_ip_MOD"
0.07124553857417407,"credit_band_credit_4, geo_dist_geo_MOD, intl_domestic"
0.05166102315365608,"amt_deviation_dev_MOD, credit_band_credit_4, geo_dist_geo_MOD"
0.04081632653061224,"amt_amt_MED, credit_band_credit_4, geo_dist_geo_MOD"
0.040221469753820814,"channel_ch_card, credit_band_credit_4, geo_dist_geo_MOD"
0.0533540770568317,"credit_band_credit_4, fraud_legit, geo_dist_geo_MOD"
0.0474512675025167,"credit_band_credit_4, device_dev_mobile, kyc_kyc_2"
0.042875446142582596,"acct_age_acct_OLD, credit_band_credit_4, kyc_kyc_2"
0.042189072938592476,"credit_band_credit_4, failed_txns_fail_NONE, kyc_kyc_2"
